symbol,date,close,volume,quote_volume,open,high,low
BTCUSDT,2022-08-25,21559.04,169915.78301,3672148286.6013737,21368.05,21819.88,21310.15
BTCUSDT,2022-08-26,20241.05,273811.61955,5785149465.09769,21559.04,21886.77,20107.9
ETHUSDT,2022-08-26,1508.18,1149912.8292,1862598061.318201,1695.11,1706.45,1486.85
ETHUSDT,2022-08-27,1491.06,756136.6768,1125859038.154537,1508.18,1518.42,1447.52
BTCUSDT,2022-08-27,20037.6,162582.46032,3269764074.3564396,20239.14,20402.93,19800.0
BTCUSDT,2022-08-28,19555.61,139307.95976,2781133881.051846,20037.6,20171.18,19520.0
ETHUSDT,2022-08-28,1426.76,544846.4486,805616000.739226,1491.06,1511.0,1424.0
ETHUSDT,2022-08-29,1551.8,826252.0831,1230281044.880169,1426.76,1559.99,1422.08
BTCUSDT,2022-08-29,20285.73,210509.49545,4211334408.9865937,19555.61,20433.62,19550.79
BTCUSDT,2022-08-30,19811.66,256634.35529,5157974826.609323,20287.2,20576.25,19540.0
ETHUSDT,2022-08-30,1524.59,1003075.0172,1551625838.938324,1551.79,1606.13,1473.61
BTCUSDT,2022-08-31,20050.02,276946.60765,5595829094.391042,19813.03,20490.0,19797.94
ETHUSDT,2022-08-31,1554.1,949227.6775,1497596316.300993,1524.59,1619.78,1524.59
ETHUSDT,2022-09-01,1586.16,728710.482,1133222116.032772,1554.11,1599.0,1512.77
BTCUSDT,2022-09-01,20131.46,245289.97263,4893158531.781241,20048.44,20208.37,19565.66
ETHUSDT,2022-09-02,1575.35,919009.6598,1471855448.359926,1586.17,1650.0,1546.41
BTCUSDT,2022-09-02,19951.86,245986.6033,4946889819.514836,20132.64,20441.26,19755.29
ETHUSDT,2022-09-03,1557.46,321397.2189,500057144.518217,1575.35,1582.71,1534.28
BTCUSDT,2022-09-03,19831.9,146639.03204,2908816275.0102863,19950.98,20055.93,19652.72
ETHUSDT,2022-09-04,1579.28,296591.1166,463177013.875988,1557.45,1583.66,1540.66
BTCUSDT,2022-09-04,20000.3,145588.77893,2883227667.1961923,19832.45,20029.23,19583.1
ETHUSDT,2022-09-05,1617.8,503492.937,797702531.399046,1579.29,1631.99,1556.56
BTCUSDT,2022-09-05,19796.84,222543.01057,4404971191.907026,20000.3,20057.27,19633.83
ETHUSDT,2022-09-06,1559.01,1010722.8578,1650513284.852848,1617.8,1687.4,1555.0
BTCUSDT,2022-09-06,18790.61,356315.05718,6976809188.41019,19795.34,20180.0,18649.51
ETHUSDT,2022-09-07,1630.0,850991.4243,1326011621.853752,1559.01,1657.5,1490.66
BTCUSDT,2022-09-07,19292.84,287394.7788,5436827909.201311,18790.61,19464.06,18510.77
ETHUSDT,2022-09-08,1635.37,645124.0085,1050551822.40818,1630.0,1663.56,1595.06
BTCUSDT,2022-09-08,19319.77,262813.28273,5057217166.675082,19292.85,19458.25,19012.0
ETHUSDT,2022-09-09,1718.23,837458.2126,1425281242.15555,1635.37,1746.13,1630.51
BTCUSDT,2022-09-09,21360.11,428919.74652,8929831332.708796,19320.54,21597.22,19291.75
BTCUSDT,2022-09-10,21648.34,307997.33504,6589753118.841131,21361.62,21810.8,21111.13
ETHUSDT,2022-09-10,1774.12,411046.2466,713890164.182501,1718.24,1789.0,1706.03
ETHUSDT,2022-09-11,1766.11,409287.7263,720937620.963401,1774.12,1789.0,1720.1
BTCUSDT,2022-09-11,21826.87,280702.55149,6064643642.71623,21647.21,21860.0,21350.0
ETHUSDT,2022-09-12,1716.37,630774.6032,1093457780.4845,1766.12,1783.0,1693.0
BTCUSDT,2022-09-12,22395.74,395395.61828,8743762682.841719,21826.87,22488.0,21538.51
ETHUSDT,2022-09-13,1574.4,1134549.7256,1871967439.649553,1716.37,1760.51,1560.54
BTCUSDT,2022-09-13,20173.57,431915.03333,9302239274.39612,22395.44,22799.0,19860.0
ETHUSDT,2022-09-14,1638.39,764562.5393,1222499363.046366,1574.4,1647.01,1552.38
BTCUSDT,2022-09-14,20226.71,340826.40151,6886235196.646198,20173.62,20541.48,19617.62
ETHUSDT,2022-09-15,1472.75,1335499.8047,2095367507.332334,1638.4,1655.2,1458.0
BTCUSDT,2022-09-15,19701.88,333069.76076,6655264974.213759,20227.17,20330.24,19497.0
BTCUSDT,2022-09-16,19803.3,283791.07064,5584012914.113887,19701.88,19890.0,19320.01
ETHUSDT,2022-09-16,1433.9,693597.2425,1006033555.197481,1472.76,1483.35,1405.52
BTCUSDT,2022-09-17,20113.62,179350.24338,3578667842.695283,19803.3,20189.0,19748.08
ETHUSDT,2022-09-17,1468.83,421391.3743,608805593.714315,1433.9,1476.13,1409.12
ETHUSDT,2022-09-18,1334.51,804113.468,1118416540.560697,1468.82,1469.63,1325.55
BTCUSDT,2022-09-18,19416.18,254217.46904,5033968947.530573,20112.61,20117.26,19335.62
BTCUSDT,2022-09-19,19537.02,380512.40306,7215196795.656052,19417.45,19686.2,18232.56
ETHUSDT,2022-09-19,1375.98,974855.198,1293086590.941432,1334.51,1393.35,1280.0
BTCUSDT,2022-09-20,18875.0,324098.3286,6206043205.412278,19537.02,19634.62,18711.87
ETHUSDT,2022-09-20,1322.93,658027.1465,889324871.236183,1375.98,1384.78,1312.71
BTCUSDT,2022-09-21,18461.36,385034.10021,7338667639.751957,18874.31,19956.0,18125.98
ETHUSDT,2022-09-21,1245.78,1192266.7379,1582450799.937471,1322.94,1408.9,1220.0
BTCUSDT,2022-09-22,19401.63,379321.72111,7203741481.483637,18461.36,19550.17,18356.39
ETHUSDT,2022-09-22,1326.46,904282.2725,1165151398.830096,1245.79,1350.08,1237.32
ETHUSDT,2022-09-23,1327.25,974052.3644,1273403019.692522,1326.47,1360.0,1262.15
BTCUSDT,2022-09-23,19289.91,385886.91829,7330336009.190998,19401.63,19500.0,18531.42
BTCUSDT,2022-09-24,18920.5,239496.56746,4568927983.6507845,19288.57,19316.14,18805.34
ETHUSDT,2022-09-24,1317.13,517557.3497,687931980.008602,1327.24,1349.33,1306.52
BTCUSDT,2022-09-25,18807.38,191191.4492,3625136713.924704,18921.99,19180.21,18629.2
ETHUSDT,2022-09-25,1294.63,515533.8409,674560079.182339,1317.13,1337.0,1269.27
BTCUSDT,2022-09-26,19227.82,439239.21943,8356951609.998724,18809.13,19318.96,18680.72
ETHUSDT,2022-09-26,1336.17,799166.4333,1048795559.358857,1294.62,1340.42,1277.85
ETHUSDT,2022-09-27,1328.02,860584.8944,1170630640.626625,1336.17,1400.0,1303.75
BTCUSDT,2022-09-27,19079.13,593260.74161,11705770260.672161,19226.68,20385.86,18816.32
BTCUSDT,2022-09-28,19412.82,521385.45547,9964460007.304356,19078.1,19790.0,18471.28
ETHUSDT,2022-09-28,1337.2,919314.9131,1199743172.385301,1328.01,1355.7,1253.2
BTCUSDT,2022-09-29,19591.51,406424.93256,7868786414.856212,19412.82,19645.52,18843.01
ETHUSDT,2022-09-29,1335.7,770591.6895,1022673511.086711,1337.2,1352.02,1288.52
BTCUSDT,2022-09-30,19422.61,444322.9534,8694127253.576595,19590.54,20185.0,19155.36
ETHUSDT,2022-09-30,1328.72,740753.611,991505362.265307,1335.69,1373.19,1313.35
BTCUSDT,2022-10-01,19310.95,165625.13959,3200350294.52687,19422.61,19484.0,19159.42
ETHUSDT,2022-10-01,1311.79,252081.9056,332930112.025412,1328.71,1333.69,1302.68
ETHUSDT,2022-10-02,1276.72,371740.0407,482595051.281717,1311.79,1317.93,1270.0
BTCUSDT,2022-10-02,19056.8,206812.47032,3970724799.9558167,19312.24,19395.91,18920.35
BTCUSDT,2022-10-03,19629.08,293585.75212,5672105805.772144,19057.74,19719.1,18959.68
ETHUSDT,2022-10-03,1323.09,483775.2435,631178676.535611,1276.72,1329.9,1263.04
BTCUSDT,2022-10-04,20337.82,327012.00127,6533428229.851051,19629.08,20475.0,19490.6
ETHUSDT,2022-10-04,1361.49,476207.6702,641511283.398288,1323.1,1369.55,1318.66
ETHUSDT,2022-10-05,1352.2,483508.7782,649745323.368146,1361.5,1364.77,1316.29
BTCUSDT,2022-10-05,20158.26,312239.75224,6275437160.958072,20337.82,20365.6,19730.0
ETHUSDT,2022-10-06,1352.06,573975.324,783638743.155702,1352.2,1383.99,1345.01
BTCUSDT,2022-10-06,19960.67,320122.1702,6452892402.324269,20158.26,20456.6,19853.0
ETHUSDT,2022-10-07,1331.1,491999.8776,659508723.354053,1352.07,1361.75,1317.26
BTCUSDT,2022-10-07,19530.09,220874.83913,4353681483.987034,19960.67,20068.82,19320.0
ETHUSDT,2022-10-08,1315.48,203391.6612,269448439.339348,1331.1,1337.35,1303.51
BTCUSDT,2022-10-08,19417.96,102480.09842,1995917001.739599,19530.09,19627.38,19237.14
BTCUSDT,2022-10-09,19439.02,113900.82681,2215007204.237991,19416.52,19558.0,19316.04
ETHUSDT,2022-10-09,1323.13,186201.9185,245547831.320531,1315.48,1329.0,1307.26
ETHUSDT,2022-10-10,1290.03,393663.0114,515800751.338415,1323.13,1338.0,1288.0
BTCUSDT,2022-10-10,19131.87,212509.09849,4101745483.129524,19439.96,19525.0,19020.25
BTCUSDT,2022-10-11,19060.0,243473.84286,4642843395.600282,19131.87,19268.09,18860.0
ETHUSDT,2022-10-11,1280.11,429430.3941,550448836.809297,1290.03,1298.0,1267.01
ETHUSDT,2022-10-12,1294.44,369712.5759,478797824.541982,1280.11,1306.87,1275.25
BTCUSDT,2022-10-12,19155.53,213826.26731,4086903621.9265537,19060.0,19238.31,18965.88
BTCUSDT,2022-10-13,19375.13,399756.68337,7554309475.307986,19155.1,19513.79,18190.0
ETHUSDT,2022-10-13,1287.08,945618.3163,1183462907.930145,1294.44,1301.58,1190.0
ETHUSDT,2022-10-14,1296.27,669742.8093,883059208.714464,1287.08,1343.12,1283.39
BTCUSDT,2022-10-14,19176.93,351634.32601,6877621835.225796,19375.58,19951.87,19070.37
BTCUSDT,2022-10-15,19069.39,113847.64232,2178316065.622199,19176.93,19227.68,18975.18
ETHUSDT,2022-10-15,1274.92,287100.9529,368914560.658213,1296.26,1301.69,1263.64
ETHUSDT,2022-10-16,1305.95,293321.3632,379290237.639458,1274.93,1315.35,1274.67
BTCUSDT,2022-10-16,19262.98,131894.61885,2531545363.3077,19068.4,19425.84,19063.74
BTCUSDT,2022-10-17,19549.86,222813.87634,4331666395.604674,19262.98,19676.96,19152.03
ETHUSDT,2022-10-17,1331.4,459848.4941,606979972.119024,1305.96,1338.57,1295.64
BTCUSDT,2022-10-18,19327.44,260313.07848,5065944973.464348,19548.48,19706.66,19091.0
ETHUSDT,2022-10-18,1310.71,572728.9189,755297911.29191,1331.39,1341.73,1286.72
BTCUSDT,2022-10-19,19123.97,186137.29538,3575041318.449784,19327.44,19360.16,19065.97
ETHUSDT,2022-10-19,1285.09,368637.5105,478516630.187023,1310.71,1313.5,1280.31
BTCUSDT,2022-10-20,19041.92,223530.13068,4276025723.9947824,19123.35,19347.82,18900.0
ETHUSDT,2022-10-20,1282.57,428531.6103,552593958.212735,1285.09,1310.87,1270.36
BTCUSDT,2022-10-21,19164.37,269310.75769,5126619487.869021,19041.92,19250.0,18650.0
ETHUSDT,2022-10-21,1299.75,468076.7986,600999941.106533,1282.57,1306.97,1252.65
BTCUSDT,2022-10-22,19204.35,110403.90837,2117395641.1269214,19164.37,19257.0,19112.72
ETHUSDT,2022-10-22,1313.61,221776.7007,290111447.628081,1299.76,1320.2,1294.32
BTCUSDT,2022-10-23,19570.4,167057.20184,3233393909.200977,19204.29,19695.0,19070.11
ETHUSDT,2022-10-23,1364.2,432269.46,576212623.600304,1313.62,1371.55,1299.44
BTCUSDT,2022-10-24,19329.72,256168.14467,4957159176.816838,19570.4,19601.15,19157.0
ETHUSDT,2022-10-24,1343.61,611830.797,822740466.673396,1364.19,1370.6,1324.17
BTCUSDT,2022-10-25,20080.07,326370.67061,6454151276.520069,19330.6,20415.87,19237.0
ETHUSDT,2022-10-25,1459.74,1127932.9012,1612140846.305157,1343.61,1525.16,1334.94
ETHUSDT,2022-10-26,1566.1,1236044.7023,1896388070.249785,1459.74,1594.99,1457.44
BTCUSDT,2022-10-26,20771.59,380492.69576,7833551674.485677,20079.02,21020.0,20050.41
BTCUSDT,2022-10-27,20295.11,328643.57791,6771209922.011917,20771.61,20872.21,20200.0
ETHUSDT,2022-10-27,1514.05,869454.4851,1345399838.037334,1566.11,1578.58,1503.2
BTCUSDT,2022-10-28,20591.84,287039.94569,5849603405.682575,20295.11,20750.0,20000.09
ETHUSDT,2022-10-28,1554.41,858954.4425,1309517416.241141,1514.04,1574.9,1479.82
ETHUSDT,2022-10-29,1619.55,914161.0846,1477815830.639173,1554.4,1663.06,1547.66
BTCUSDT,2022-10-29,20809.67,254881.77755,5303038321.457483,20591.84,21085.0,20554.01
ETHUSDT,2022-10-30,1590.44,476036.4243,762732547.091583,1619.55,1640.06,1576.56
BTCUSDT,2022-10-30,20627.48,192795.60886,3994389493.3258915,20809.68,20931.21,20515.0
BTCUSDT,2022-10-31,20490.74,303567.61628,6226304300.443864,20627.48,20845.92,20237.95
ETHUSDT,2022-10-31,1572.69,810334.2414,1283098004.765737,1590.45,1635.8,1545.43
BTCUSDT,2022-11-01,20483.62,279932.43771,5740102554.92083,20490.74,20700.0,20330.74
ETHUSDT,2022-11-01,1578.48,527539.2965,836251567.424643,1572.69,1612.92,1563.69
BTCUSDT,2022-11-02,20151.84,373716.27299,7633404092.430692,20482.81,20800.0,20048.04
ETHUSDT,2022-11-02,1518.34,981395.3648,1534786415.439207,1578.47,1621.68,1502.32
ETHUSDT,2022-11-03,1531.01,560202.8813,863253444.76684,1518.33,1559.01,1515.17
BTCUSDT,2022-11-03,20207.82,319185.1544,6461673165.239643,20151.84,20393.32,20031.24
ETHUSDT,2022-11-04,1644.78,935531.4781,1503427052.720768,1531.01,1680.0,1528.4
BTCUSDT,2022-11-04,21148.52,453694.39165,9409862204.986904,20207.12,21302.05,20180.96
BTCUSDT,2022-11-05,21299.37,245621.98525,5240395528.908201,21148.52,21480.65,21080.65
ETHUSDT,2022-11-05,1626.98,351385.5362,577061606.733728,1644.78,1666.97,1621.42
ETHUSDT,2022-11-06,1568.29,414863.9525,668569491.577513,1626.98,1639.02,1564.39
BTCUSDT,2022-11-06,20905.58,230036.97217,4877535058.412703,21299.37,21365.27,20886.13
BTCUSDT,2022-11-07,20591.13,386977.60337,8035052131.593453,20905.58,21069.77,20384.89
ETHUSDT,2022-11-07,1568.1,642409.4494,1013046543.980439,1568.25,1608.04,1545.03
BTCUSDT,2022-11-08,18547.23,760705.362783,14758384309.854223,20590.67,20700.88,17166.83
ETHUSDT,2022-11-08,1334.77,2339916.5089,3356475001.545905,1568.09,1579.98,1233.0
BTCUSDT,2022-11-09,15922.81,731926.929729,12737719697.394009,18545.38,18587.76,15588.0
ETHUSDT,2022-11-09,1102.73,2494797.9357,3021176147.396161,1334.78,1337.16,1073.53
BTCUSDT,2022-11-10,17601.15,608448.36432,10323294543.880354,15922.68,18199.0,15754.26
ETHUSDT,2022-11-10,1299.28,1975955.6767,2443394252.530366,1102.73,1350.0,1085.93
ETHUSDT,2022-11-11,1289.28,1308087.1498,1652414528.520891,1299.28,1310.0,1201.26
BTCUSDT,2022-11-11,17070.31,393552.86492,6725273822.837806,17602.45,17695.0,16361.6
ETHUSDT,2022-11-12,1257.25,547772.9172,693031301.598889,1289.35,1292.16,1238.7
BTCUSDT,2022-11-12,16812.08,167819.96035,2827930561.006379,17069.98,17119.1,16631.39
BTCUSDT,2022-11-13,16329.85,184960.78846,3074280132.053523,16813.16,16954.28,16229.0
ETHUSDT,2022-11-13,1221.49,547410.5304,676891239.244159,1257.25,1274.23,1200.66
ETHUSDT,2022-11-14,1243.28,934742.0059,1152982945.602032,1221.5,1291.2,1171.13
BTCUSDT,2022-11-14,16619.46,380210.7775,6273920325.336827,16331.78,17190.0,15815.21
BTCUSDT,2022-11-15,16900.57,282461.84391,4758545355.786832,16617.72,17134.69,16527.72
ETHUSDT,2022-11-15,1253.23,632825.568,798023541.208052,1243.29,1291.0,1234.01
BTCUSDT,2022-11-16,16662.76,261493.40809,4362538338.565324,16900.57,17015.92,16378.61
ETHUSDT,2022-11-16,1216.17,673339.7215,826025937.836291,1253.22,1268.67,1187.06
BTCUSDT,2022-11-17,16692.56,228038.97873,3785204632.014221,16661.61,16751.0,16410.74
ETHUSDT,2022-11-17,1200.43,530537.3488,638342419.855931,1216.16,1228.22,1181.05
ETHUSDT,2022-11-18,1212.58,360218.5337,437658373.674359,1200.42,1234.0,1199.18
BTCUSDT,2022-11-18,16700.45,214224.18184,3588467560.373121,16692.56,17011.0,16546.04
ETHUSDT,2022-11-19,1217.67,209789.5888,254211466.151609,1212.58,1235.0,1197.67
BTCUSDT,2022-11-19,16700.68,104963.15558,1747627888.1295474,16699.43,16822.41,16553.53
ETHUSDT,2022-11-20,1142.21,531108.7607,625008081.79912,1217.67,1227.07,1132.65
BTCUSDT,2022-11-20,16280.23,154842.13478,2561165772.4957075,16700.68,16753.33,16180.0
BTCUSDT,2022-11-21,15781.29,324096.997753,5188798317.004153,16279.5,16319.0,15476.0
ETHUSDT,2022-11-21,1107.34,922647.9454,1031424505.498328,1142.21,1146.99,1079.76
BTCUSDT,2022-11-22,16226.94,239548.06623,3823612603.803002,15781.29,16315.0,15616.63
ETHUSDT,2022-11-22,1139.6,748884.5791,831782462.696527,1107.34,1146.13,1075.0
ETHUSDT,2022-11-23,1184.52,636927.1594,741271142.430098,1139.59,1190.0,1127.75
BTCUSDT,2022-11-23,16603.11,264927.70408,4368042618.500261,16227.96,16706.0,16160.2
BTCUSDT,2022-11-24,16598.95,206565.92346,3431724405.654768,16603.11,16812.63,16458.05
ETHUSDT,2022-11-24,1203.73,486080.6123,583303022.423642,1184.52,1217.71,1180.6
BTCUSDT,2022-11-25,16522.14,182089.49533,3003553172.2294717,16599.55,16666.0,16342.81
ETHUSDT,2022-11-25,1199.3,391430.1658,465159072.757305,1203.72,1207.77,1171.2
BTCUSDT,2022-11-26,16458.57,181804.81666,3011990387.647429,16521.35,16701.99,16385.0
ETHUSDT,2022-11-26,1205.6,379840.8116,461938380.004201,1199.29,1235.66,1196.2
ETHUSDT,2022-11-27,1193.88,286386.7986,347218857.867976,1205.61,1223.33,1188.65
BTCUSDT,2022-11-27,16428.78,162025.47607,2679048565.5213013,16457.61,16600.0,16401.0
BTCUSDT,2022-11-28,16212.91,252695.40367,4096398587.357314,16428.77,16487.04,15995.27
ETHUSDT,2022-11-28,1167.77,478795.6093,560568777.560251,1193.88,1199.25,1151.02
ETHUSDT,2022-11-29,1216.49,512143.5861,617963786.601915,1167.77,1228.37,1158.27
BTCUSDT,2022-11-29,16442.53,248106.25009,4072651066.9994063,16212.18,16548.71,16100.0
ETHUSDT,2022-11-30,1294.46,815679.2717,1038748742.503758,1216.49,1309.77,1212.5
BTCUSDT,2022-11-30,17163.64,303019.80719,5123595199.505285,16442.91,17249.0,16428.3
ETHUSDT,2022-12-01,1276.41,430018.7391,550769676.044084,1294.46,1299.9,1262.77
BTCUSDT,2022-12-01,16977.37,232818.18218,3972607179.8685718,17165.53,17324.0,16855.01
BTCUSDT,2022-12-02,17092.74,202372.2062,3432385161.660257,16978.0,17105.73,16787.85
ETHUSDT,2022-12-02,1295.59,371559.585,475691291.455063,1276.4,1297.18,1265.24
BTCUSDT,2022-12-03,16885.2,154542.57306,2622504252.866453,17092.13,17188.98,16858.74
ETHUSDT,2022-12-03,1240.51,347148.2588,441457418.331919,1295.58,1309.0,1236.26
BTCUSDT,2022-12-04,17105.7,178619.13387,3040020095.051178,16885.2,17202.84,16878.25
ETHUSDT,2022-12-04,1279.41,324129.5466,409404653.048475,1240.5,1287.19,1240.1
ETHUSDT,2022-12-05,1259.41,391628.5166,501560285.699509,1279.4,1305.11,1246.61
BTCUSDT,2022-12-05,16966.35,233703.29225,4015334796.603721,17106.65,17424.25,16867.0
BTCUSDT,2022-12-06,17088.96,218730.76883,3717926010.3405867,16966.35,17107.01,16906.37
ETHUSDT,2022-12-06,1271.32,301631.839,379095106.355305,1259.41,1274.76,1241.56
ETHUSDT,2022-12-07,1231.18,398559.5166,492706380.526734,1271.31,1278.69,1218.01
BTCUSDT,2022-12-07,16836.64,220657.41334,3723206794.305467,17088.96,17142.21,16678.83
BTCUSDT,2022-12-08,17224.1,236417.97804,4009427525.0304117,16836.64,17299.0,16733.49
ETHUSDT,2022-12-08,1280.18,406653.5447,509776313.423839,1231.18,1292.58,1222.01
ETHUSDT,2022-12-09,1263.1,406008.0032,518804946.771469,1280.18,1296.64,1250.0
BTCUSDT,2022-12-09,17128.56,238422.06465,4097973425.697354,17224.1,17360.0,17058.21
BTCUSDT,2022-12-10,17127.49,140573.97937,2411933258.8486,17128.56,17227.72,17092.0
ETHUSDT,2022-12-10,1266.35,182278.6396,231301933.590191,1263.11,1283.61,1259.6
ETHUSDT,2022-12-11,1263.01,180494.902,229443304.733031,1266.35,1284.75,1255.85
BTCUSDT,2022-12-11,17085.05,155286.47871,2663686104.0825615,17127.49,17270.99,17071.0
ETHUSDT,2022-12-12,1275.4,363750.5481,456347758.277843,1263.0,1278.9,1240.03
BTCUSDT,2022-12-12,17209.83,226227.49694,3844787581.4819245,17085.05,17241.89,16871.85
ETHUSDT,2022-12-13,1320.69,659393.8825,859595295.378895,1275.41,1349.0,1255.1
BTCUSDT,2022-12-13,17774.7,284462.9139,4983896040.378995,17208.93,18000.0,17080.14
BTCUSDT,2022-12-14,17803.15,266681.22209,4779915721.484459,17775.82,18387.95,17660.94
ETHUSDT,2022-12-14,1307.44,554465.5717,734778540.993996,1320.69,1352.72,1301.0
ETHUSDT,2022-12-15,1266.54,390051.2447,499233719.985679,1307.45,1311.14,1259.27
BTCUSDT,2022-12-15,17356.34,223701.96882,3923378677.8337474,17804.01,17854.82,17275.51
ETHUSDT,2022-12-16,1166.83,751422.2779,907833696.288013,1266.53,1280.06,1155.32
BTCUSDT,2022-12-16,16632.12,253379.04116,4308933187.65654,17356.96,17531.73,16527.32
ETHUSDT,2022-12-17,1187.16,328881.6281,387145994.352974,1166.82,1190.03,1161.92
BTCUSDT,2022-12-17,16776.52,144825.66684,2417851422.213125,16631.5,16796.82,16579.85
BTCUSDT,2022-12-18,16738.21,112619.31646,1884666030.099238,16777.54,16863.26,16663.07
ETHUSDT,2022-12-18,1183.06,252260.144,298608427.352787,1187.16,1199.54,1170.32
ETHUSDT,2022-12-19,1167.82,296832.7228,349312990.374414,1183.06,1195.0,1150.51
BTCUSDT,2022-12-19,16438.88,179094.28305,2981094033.013813,16739.0,16815.99,16256.3
ETHUSDT,2022-12-20,1216.94,465184.1943,561079146.680025,1167.82,1230.47,1163.12
BTCUSDT,2022-12-20,16895.56,248808.92324,4176995653.545711,16438.88,17061.27,16397.2
ETHUSDT,2022-12-21,1213.78,245723.8377,297776619.126343,1216.95,1223.39,1203.02
BTCUSDT,2022-12-21,16824.67,156810.96362,2638528723.7360415,16896.15,16925.0,16723.0
ETHUSDT,2022-12-22,1217.71,336761.6598,406520096.766709,1213.78,1237.99,1182.54
BTCUSDT,2022-12-22,16821.43,176044.27235,2949612072.049303,16824.68,16868.52,16559.85
ETHUSDT,2022-12-23,1219.99,278604.2882,340146608.67751,1217.72,1231.99,1210.0
BTCUSDT,2022-12-23,16778.5,161612.00947,2720021933.9789267,16821.9,16955.14,16731.13
ETHUSDT,2022-12-24,1220.41,123701.5301,150864338.673479,1219.98,1227.99,1214.69
BTCUSDT,2022-12-24,16836.12,100224.29096,1686757294.9926343,16778.52,16869.99,16776.62
ETHUSDT,2022-12-25,1218.51,231652.0612,280833354.711449,1220.42,1225.0,1193.18
BTCUSDT,2022-12-25,16832.11,125441.07202,2108857873.1916704,16835.73,16857.96,16721.0
BTCUSDT,2022-12-26,16919.39,124564.00656,2099037538.6317942,16832.11,16944.52,16791.0
ETHUSDT,2022-12-26,1228.11,162723.0857,198389481.179895,1218.52,1231.09,1211.67
ETHUSDT,2022-12-27,1211.55,262437.6398,319100139.542709,1228.12,1233.73,1200.58
BTCUSDT,2022-12-27,16706.36,173749.58616,2918379509.5314097,16919.39,16972.83,16592.37
ETHUSDT,2022-12-28,1190.15,367828.8914,439875906.992195,1211.55,1215.78,1181.06
BTCUSDT,2022-12-28,16547.31,193037.56577,3210894236.812391,16706.06,16785.19,16465.33
ETHUSDT,2022-12-29,1200.49,249130.4869,298245107.21298,1190.15,1206.57,1186.77
BTCUSDT,2022-12-29,16633.47,160998.47158,2671665748.0816226,16547.32,16664.41,16488.91
ETHUSDT,2022-12-30,1199.99,266014.2115,317524824.577787,1200.48,1202.15,1181.08
BTCUSDT,2022-12-30,16607.48,164916.31174,2726831056.725026,16633.47,16677.35,16333.0
BTCUSDT,2022-12-31,16542.4,114490.42864,1897047504.9188974,16607.48,16644.09,16470.0
ETHUSDT,2022-12-31,1196.13,139379.2811,167161720.78087,1199.98,1208.46,1191.66
ETHUSDT,2023-01-01,1200.34,117762.0685,141014996.655708,1196.13,1204.67,1190.57
BTCUSDT,2023-01-01,16616.75,96925.41374,1604793789.6772127,16541.77,16628.0,16499.01
BTCUSDT,2023-01-02,16672.87,121888.57191,2034683215.2678783,16617.17,16799.23,16548.7
ETHUSDT,2023-01-02,1214.0,252794.14,306657437.527479,1200.33,1224.29,1193.0
ETHUSDT,2023-01-03,1214.55,205519.4944,249325343.252245,1213.99,1219.89,1204.93
BTCUSDT,2023-01-03,16675.18,159541.53733,2662765916.3256683,16672.78,16778.4,16605.28
ETHUSDT,2023-01-04,1256.9,457799.6648,571805761.158055,1214.56,1272.6,1212.71
BTCUSDT,2023-01-04,16850.36,220362.18862,3709833209.845365,16675.65,16991.87,16652.66
ETHUSDT,2023-01-05,1251.24,272805.33,341379819.27811,1256.91,1259.95,1242.81
BTCUSDT,2023-01-05,16831.85,163473.56641,2751080253.8177333,16850.36,16879.82,16753.0
ETHUSDT,2023-01-06,1269.14,342344.2023,429648347.112603,1251.25,1276.7,1236.0
BTCUSDT,2023-01-06,16950.65,207401.28415,3490305009.6881223,16831.85,17041.0,16679.0
ETHUSDT,2023-01-07,1264.07,129474.2884,163760550.011656,1269.13,1271.09,1261.3
BTCUSDT,2023-01-07,16943.57,104526.5688,1770201710.2089734,16950.31,16981.91,16908.0
ETHUSDT,2023-01-08,1290.16,213636.7848,271373377.530058,1264.06,1296.0,1257.77
BTCUSDT,2023-01-08,17127.83,135155.89695,2291925699.9585457,16943.83,17176.99,16911.0
ETHUSDT,2023-01-09,1320.39,581727.6968,766640085.930397,1290.15,1344.91,1285.44
BTCUSDT,2023-01-09,17178.26,266211.52723,4590284350.546169,17127.83,17398.8,17104.66
ETHUSDT,2023-01-10,1335.62,459660.2307,611680590.741332,1320.4,1347.69,1316.8
BTCUSDT,2023-01-10,17440.66,221382.42581,3829247653.7311053,17179.04,17499.0,17146.34
ETHUSDT,2023-01-11,1389.39,472465.9556,635118946.429521,1335.63,1398.0,1321.04
BTCUSDT,2023-01-11,17943.26,262221.60653,4586965947.26355,17440.64,18000.0,17315.6
ETHUSDT,2023-01-12,1415.92,877712.4492,1231660847.868249,1389.4,1438.0,1361.92
BTCUSDT,2023-01-12,18846.62,454568.32178,8348431207.846009,17943.26,19117.04,17892.05
BTCUSDT,2023-01-13,19930.01,368615.87823,7061633461.444734,18846.62,20000.0,18714.12
ETHUSDT,2023-01-13,1451.2,499377.8649,709963291.541629,1415.91,1464.0,1401.03
BTCUSDT,2023-01-14,20954.92,393913.74951,8183071567.046188,19930.01,21258.0,19888.05
ETHUSDT,2023-01-14,1549.9,940691.7774,1444283818.189171,1451.21,1599.98,1449.14
ETHUSDT,2023-01-15,1552.52,387832.7138,596626752.297843,1549.91,1566.66,1516.03
