symbol,date,open,high,low,close,volume,quote_volume
ETHUSDT,2025-02-22,2656.26,2798.88,2647.65,2763.25,111731.67776,304057426.4908276
BTCUSDT,2025-02-22,96011.34,96953.54,95676.88,96524.54,4495.05207,433123184.1022743
ETHUSDT,2025-02-23,2763.25,2855.42,2744.44,2819.51,87115.36898,243856509.6146147
BTCUSDT,2025-02-23,96524.54,96597.95,95243.8,96260.91,2620.67663,251381944.12183094
ETHUSDT,2025-02-24,2819.51,2839.36,2467.3,2512.77,119550.86755,318099010.2738435
BTCUSDT,2025-02-24,96260.91,96497.02,91311.43,91514.37,10847.695342,1023819870.0065407
ETHUSDT,2025-02-25,2512.77,2534.1,2314.8,2495.59,201887.22423,489078358.4348213
BTCUSDT,2025-02-25,91514.37,92522.5,86053.0,88690.19,26973.022556,2393174992.328266
ETHUSDT,2025-02-26,2495.59,2507.91,2251.91,2335.83,204236.69101,483296774.2560982
BTCUSDT,2025-02-26,88690.19,89400.0,82115.0,84203.16,18045.462852,1557358029.5903394
ETHUSDT,2025-02-27,2335.83,2382.08,2230.6,2307.68,115991.41019,269789348.6917635
BTCUSDT,2025-02-27,84203.16,87058.56,82712.86,84711.75,13941.614732,1188461377.2523317
ETHUSDT,2025-02-28,2307.68,2313.95,2074.46,2237.44,252000.55046,544214061.2111344
BTCUSDT,2025-02-28,84711.75,85155.39,78259.6,84348.33,17112.119971,1392609673.887405
BTCUSDT,2025-03-01,84348.33,86584.84,83817.01,86061.73,5486.721399,467443286.34249556
ETHUSDT,2025-03-01,2237.44,2281.15,2142.9,2217.56,68851.43404,152510605.4317671
ETHUSDT,2025-03-02,2217.56,2552.64,2172.98,2518.82,230131.44282,549450402.7652252
BTCUSDT,2025-03-02,86061.73,95084.0,85047.52,94287.51,11030.55467,993609808.0623139
ETHUSDT,2025-03-03,2518.82,2524.49,2096.15,2148.59,229871.47566,525792677.6260273
BTCUSDT,2025-03-03,94287.51,94428.46,85090.01,86211.35,15462.078399,1392149032.7672648
ETHUSDT,2025-03-04,2148.59,2222.71,1990.3,2171.55,223127.78973,466348062.7671346
BTCUSDT,2025-03-04,86211.35,88968.75,81500.0,87304.75,15952.218173,1350789009.603389
ETHUSDT,2025-03-05,2171.55,2273.62,2155.16,2241.45,101864.29153,224658302.6702859
BTCUSDT,2025-03-05,87304.75,91030.45,86388.9,90611.79,10490.298093,933149977.8731929
ETHUSDT,2025-03-06,2241.45,2320.45,2176.66,2202.14,117198.48619,263773737.2565972
BTCUSDT,2025-03-06,90611.79,92820.0,87846.01,89931.67,11230.545791,1016280858.0611303
BTCUSDT,2025-03-07,89931.67,91288.25,84654.71,86820.44,16162.38042,1422700144.3237007
ETHUSDT,2025-03-07,2202.14,2258.4,2102.35,2141.55,141067.09666,306377875.6060521
BTCUSDT,2025-03-08,86820.44,86922.76,85226.28,86230.07,4911.448225,423279335.2153076
ETHUSDT,2025-03-08,2141.55,2234.85,2105.26,2203.65,62425.86368,135486132.0425581
BTCUSDT,2025-03-09,86230.07,86532.9,79957.36,80717.37,9368.578903,779973892.7196853
ETHUSDT,2025-03-09,2203.65,2212.09,1989.05,2020.06,95979.14734,198876333.34799
ETHUSDT,2025-03-10,2020.06,2153.0,1809.72,1864.96,193376.64742,383913478.3126741
BTCUSDT,2025-03-10,80717.37,84063.06,77431.98,78596.44,14246.600275,1148226709.2796035
BTCUSDT,2025-03-11,78596.44,83626.71,76589.78,82926.63,14813.214665,1196323249.47342
ETHUSDT,2025-03-11,1864.96,1963.26,1753.98,1923.56,202991.46475,383346255.9264378
BTCUSDT,2025-03-12,82926.63,84500.61,80605.0,83678.57,12930.893928,1066143201.7557216
ETHUSDT,2025-03-12,1923.56,1956.72,1829.51,1908.5,151859.71139,287574979.8220587
ETHUSDT,2025-03-13,1908.5,1923.59,1821.84,1864.9,95467.69769,179162447.8716493
BTCUSDT,2025-03-13,83678.57,84350.2,79931.97,81113.15,8469.059737,696081654.6538178
BTCUSDT,2025-03-14,81113.15,85349.45,80809.44,83991.99,9040.682118,756324760.5460474
ETHUSDT,2025-03-14,1864.9,1946.0,1861.46,1911.65,68975.07659,131738026.2980312
ETHUSDT,2025-03-15,1911.65,1957.6,1903.84,1937.43,45391.94851,87652302.5928208
BTCUSDT,2025-03-15,83991.99,84686.36,83623.11,84337.42,3440.094014,289597938.5485539
ETHUSDT,2025-03-16,1937.43,1941.0,1860.89,1887.06,57010.73241,108235621.7192205
BTCUSDT,2025-03-16,84337.42,85150.0,81983.88,82573.8,5872.571653,489753728.7795174
ETHUSDT,2025-03-17,1887.06,1952.62,1880.0,1926.42,70983.0308,135960442.811139
BTCUSDT,2025-03-17,82573.8,84763.95,82436.28,84004.03,6801.539231,567868456.8648156
BTCUSDT,2025-03-18,84004.03,84020.99,81143.09,82713.43,9183.424628,755940747.114724
ETHUSDT,2025-03-18,1926.42,1936.19,1872.4,1931.76,66301.16967,125820889.5981288
ETHUSDT,2025-03-19,1931.76,2069.99,1928.01,2056.33,146643.019,294606943.7518379
BTCUSDT,2025-03-19,82713.43,87000.0,82548.88,86831.27,11232.525972,947485116.7559433
ETHUSDT,2025-03-20,2056.33,2067.86,1952.21,1983.9,127206.88659,253759143.1235992
BTCUSDT,2025-03-20,86831.27,87433.69,83640.01,84218.18,11293.595843,962441830.7149246
BTCUSDT,2025-03-21,84218.18,84844.0,83173.0,84096.3,5492.828001,461878470.16662955
ETHUSDT,2025-03-21,1983.9,1996.54,1936.89,1965.96,98537.45628,193676121.4037906
ETHUSDT,2025-03-22,1965.96,2006.74,1964.65,1980.66,54240.02455,107854285.1669918
BTCUSDT,2025-03-22,84096.3,84540.6,83659.8,83843.5,1968.434517,165700580.88404286
ETHUSDT,2025-03-23,1980.66,2020.76,1976.81,2005.94,65882.85223,131914307.9680629
BTCUSDT,2025-03-23,83843.5,86122.8,83805.0,86085.0,3654.584646,310441882.4244072
ETHUSDT,2025-03-24,2005.94,2104.72,1977.78,2081.15,157014.09261,324614912.2692861
BTCUSDT,2025-03-24,86085.0,88773.5,85532.8,87491.1,11117.972406,972682320.2849938
ETHUSDT,2025-03-25,2081.15,2097.74,2036.83,2066.2,118807.74927,245320051.5189107
BTCUSDT,2025-03-25,87491.1,88530.6,86305.2,87401.9,10781.710826,942590615.2165506
ETHUSDT,2025-03-26,2066.2,2078.72,1981.25,2009.55,115094.26875,233955451.5695325
BTCUSDT,2025-03-26,87401.9,88285.7,85851.0,86907.1,9516.749192,829397511.0871999
ETHUSDT,2025-03-27,2009.55,2037.47,1986.97,2003.81,77019.79979,155342843.0490031
BTCUSDT,2025-03-27,86907.1,87757.9,85800.0,87217.8,7528.465248,655202379.1000364
ETHUSDT,2025-03-28,2003.81,2016.0,1857.57,1897.06,130780.4527,249733766.8496307
BTCUSDT,2025-03-28,87217.8,87506.0,83586.1,84421.3,9925.333595,843859779.522611
BTCUSDT,2025-03-29,84421.3,84613.4,81650.2,82638.5,5893.533339,489011779.3670297
ETHUSDT,2025-03-29,1897.06,1913.92,1797.56,1828.08,113270.751,209124740.6793839
ETHUSDT,2025-03-30,1828.08,1849.19,1767.39,1808.11,97921.15884,178018060.4983936
BTCUSDT,2025-03-30,82638.5,83536.8,81556.4,82386.4,5098.367973,422370593.45324254
BTCUSDT,2025-03-31,82386.4,83932.5,81274.3,82543.0,11198.29289,922303746.2758691
ETHUSDT,2025-03-31,1808.11,1854.18,1776.83,1822.47,115706.11167,210241249.9390954
BTCUSDT,2025-04-01,82543.0,85571.0,82423.8,85162.3,8128.423915,683813877.987403
ETHUSDT,2025-04-01,1822.47,1927.94,1818.01,1905.21,140225.46287,263927213.5549784
BTCUSDT,2025-04-02,85162.3,88526.9,82301.4,82501.5,14844.891704,1269414067.3734064
ETHUSDT,2025-04-02,1905.21,1956.82,1781.56,1795.17,209696.76531,394422022.2012145
BTCUSDT,2025-04-03,82501.5,83929.2,81200.0,83210.2,12414.537565,1026033278.2245723
ETHUSDT,2025-04-03,1795.17,1845.21,1749.2,1817.2,114277.63691,205398008.8136606
BTCUSDT,2025-04-04,83210.2,84730.6,81653.1,83893.0,18161.110851,1513332071.9289808
ETHUSDT,2025-04-04,1817.2,1835.87,1758.65,1816.8,117661.51894,211799765.6434786
BTCUSDT,2025-04-05,83893.0,84266.2,82388.0,83534.3,6401.081278,532758404.84520745
ETHUSDT,2025-04-05,1816.8,1827.37,1764.32,1805.87,45998.82353,82779075.4056106
BTCUSDT,2025-04-06,83534.3,83804.3,77142.0,78417.6,13833.540413,1111756134.2816603
ETHUSDT,2025-04-06,1805.87,1817.17,1537.0,1580.82,186997.56837,308668277.9889573
ETHUSDT,2025-04-07,1580.82,1639.46,1412.03,1553.31,391157.68745,599033401.3447088
BTCUSDT,2025-04-07,78417.6,81236.1,74500.0,79178.0,27462.121395,2133532936.739763
ETHUSDT,2025-04-08,1553.31,1618.88,1446.0,1473.5,163860.5859,250115739.7068278
BTCUSDT,2025-04-08,79178.0,80865.9,76242.2,76322.1,15948.368262,1254337201.0329206
BTCUSDT,2025-04-09,76322.1,83590.4,74606.7,82617.9,24143.473002,1895312531.1513915
ETHUSDT,2025-04-09,1473.5,1689.0,1384.84,1669.51,336015.32535,511479613.6581035
ETHUSDT,2025-04-10,1669.51,1670.0,1472.41,1522.4,180253.6376,281695303.3036275
BTCUSDT,2025-04-10,82617.9,82742.7,78465.3,79597.8,14486.519368,1170657892.4306378
BTCUSDT,2025-04-11,79597.8,84297.4,78971.4,83418.3,13652.24797,1120207248.7064447
ETHUSDT,2025-04-11,1522.4,1591.97,1504.92,1566.61,158918.7219,247634004.2037763
BTCUSDT,2025-04-12,83418.3,85914.7,82789.7,85280.0,7699.906765,649241365.8948122
ETHUSDT,2025-04-12,1566.61,1669.96,1545.92,1644.08,147743.40712,239485223.3044683
BTCUSDT,2025-04-13,85280.0,86111.7,83032.8,83753.5,10055.62633,848406130.1386302
ETHUSDT,2025-04-13,1644.08,1649.87,1561.26,1597.62,166346.92711,266994952.8043334
BTCUSDT,2025-04-14,83753.5,85801.6,83678.4,84592.1,11128.062867,942638123.2311878
ETHUSDT,2025-04-14,1597.62,1691.57,1595.45,1623.89,178693.5776,294247810.7788144
BTCUSDT,2025-04-15,84592.1,86468.0,83600.0,83645.8,10453.586852,889241461.8663672
ETHUSDT,2025-04-15,1623.89,1660.95,1583.18,1588.55,106067.11785,172344392.8826181
BTCUSDT,2025-04-16,83645.8,85550.0,83102.7,84033.4,8983.429203,754933560.3692507
ETHUSDT,2025-04-16,1588.55,1613.93,1537.07,1577.35,159295.17156,251516518.1752344
ETHUSDT,2025-04-17,1577.35,1617.0,1563.22,1583.61,103518.19897,164896454.2969637
BTCUSDT,2025-04-17,84033.4,85479.0,83740.7,84950.3,7072.691888,598528982.3393143
ETHUSDT,2025-04-18,1583.61,1600.66,1573.57,1588.53,49861.43654,79135287.7347712
BTCUSDT,2025-04-18,84950.3,85128.7,84292.4,84461.7,3681.209655,311525546.0496009
BTCUSDT,2025-04-19,84461.7,85660.3,84362.9,85086.8,4552.680443,387716723.12278056
ETHUSDT,2025-04-19,1588.53,1632.0,1584.9,1613.28,52969.90413,85065763.5521743
BTCUSDT,2025-04-20,85086.8,85321.5,83932.1,85184.4,4775.860598,404325162.41498274
ETHUSDT,2025-04-20,1613.28,1619.2,1565.87,1587.32,69546.28762,110517726.2978163
BTCUSDT,2025-04-21,85184.4,88474.1,85149.0,87514.4,12746.858437,1112276037.8044157
ETHUSDT,2025-04-21,1587.32,1658.59,1563.39,1579.68,141126.56704,227968906.673566
BTCUSDT,2025-04-22,87514.4,93995.4,87064.4,93444.2,16143.745728,1459523752.4213674
ETHUSDT,2025-04-22,1579.68,1778.45,1537.55,1756.42,221704.053,368661622.0401392
BTCUSDT,2025-04-23,93444.2,94726.2,91949.6,93682.5,14571.564857,1361705850.8132296
ETHUSDT,2025-04-23,1756.42,1835.24,1745.23,1795.16,216539.38955,388131474.6988617
BTCUSDT,2025-04-24,93682.5,94010.0,91670.1,93983.8,11115.276434,1033219826.6544976
ETHUSDT,2025-04-24,1795.16,1802.86,1722.72,1769.67,126898.17569,223463784.3328111
BTCUSDT,2025-04-25,93983.8,95781.74,92850.0,94643.6,11829.50819,1116747046.5234804
ETHUSDT,2025-04-25,1769.67,1827.38,1739.0,1784.79,149834.96088,267507591.0163154
ETHUSDT,2025-04-26,1784.79,1841.53,1779.28,1820.91,93824.17237,169292626.1003664
BTCUSDT,2025-04-26,94643.6,95200.0,93881.6,94626.3,4882.807244,461216954.21753436
ETHUSDT,2025-04-27,1820.91,1857.45,1781.39,1791.23,87541.11488,158348075.2419507
BTCUSDT,2025-04-27,94626.3,95317.6,93607.6,93741.6,5512.161777,518986702.57830274
ETHUSDT,2025-04-28,1791.23,1827.64,1744.37,1799.84,142875.89595,255423552.2298954
BTCUSDT,2025-04-28,93741.6,95609.1,92800.0,95009.9,11090.612798,1046535377.118886
ETHUSDT,2025-04-29,1799.84,1842.65,1780.6,1797.7,128394.07531,232990837.5418459
BTCUSDT,2025-04-29,95009.9,95463.7,93741.1,94243.2,8938.024692,847508164.3228266
BTCUSDT,2025-04-30,94243.2,95234.5,92914.5,94165.9,9004.498757,849505187.8309023
ETHUSDT,2025-04-30,1797.7,1816.59,1731.63,1793.61,112687.19726,200906536.3869953
ETHUSDT,2025-05-01,1793.61,1873.22,1792.52,1838.24,137599.77144,252969087.2413382
BTCUSDT,2025-05-01,94165.9,97432.0,94125.8,96477.3,9776.957788,940139462.808836
ETHUSDT,2025-05-02,1838.24,1870.75,1812.92,1842.08,87464.19274,160896156.1006171
BTCUSDT,2025-05-02,96477.3,97895.9,96364.0,96876.3,9888.781132,959553886.9384302
ETHUSDT,2025-05-03,1842.08,1848.58,1809.46,1833.41,52308.64184,95751688.8695588
BTCUSDT,2025-05-03,96876.3,96925.5,95758.29,95855.9,4718.97103,454398955.01867896
BTCUSDT,2025-05-04,95855.9,96309.3,94143.5,94273.2,5631.660298,537349659.8260008
ETHUSDT,2025-05-04,1833.41,1849.95,1803.0,1808.7,55866.73857,102263089.99692
ETHUSDT,2025-05-05,1808.7,1833.42,1781.35,1820.13,94000.46755,169996412.9088216
BTCUSDT,2025-05-05,94273.2,95197.0,93514.2,94742.1,9137.016852,861576130.767567
BTCUSDT,2025-05-06,94742.1,96918.0,93389.7,96840.1,9338.415624,884558461.9649768
ETHUSDT,2025-05-06,1820.13,1820.92,1751.73,1817.22,133787.21496,238977517.5283503
ETHUSDT,2025-05-07,1817.22,1850.19,1787.04,1811.42,149375.93922,272023237.2313258
BTCUSDT,2025-05-07,96840.1,97735.1,95779.3,97033.5,11298.770771,1094015337.0394807
ETHUSDT,2025-05-08,1811.42,2226.36,1808.64,2207.29,367655.46364,740607875.7153445
BTCUSDT,2025-05-08,97033.5,104222.0,96880.5,103264.9,20572.560672,2064900025.7881315
ETHUSDT,2025-05-09,2207.29,2491.24,2184.53,2345.42,374254.58419,869072904.4899151
BTCUSDT,2025-05-09,103264.9,104359.0,102330.1,102978.1,15438.432167,1591323996.566704
ETHUSDT,2025-05-10,2345.42,2600.0,2316.5,2582.41,213178.50582,521284129.6596779
BTCUSDT,2025-05-10,102978.1,104990.0,102814.6,104799.9,7375.308138,764092101.1932738
BTCUSDT,2025-05-11,104799.9,104960.3,103337.09,104114.0,9341.769758,972738109.9846756
ETHUSDT,2025-05-11,2582.41,2607.86,2434.25,2514.32,177831.43325,446429507.2784547
BTCUSDT,2025-05-12,104114.0,105847.1,100731.8,102787.8,18713.056918,1937945044.8946586
ETHUSDT,2025-05-12,2514.32,2624.63,2407.39,2495.6,229130.6747,577327893.2196285
ETHUSDT,2025-05-13,2495.6,2738.73,2415.0,2679.7,227712.76582,584339598.9851557
BTCUSDT,2025-05-13,102787.8,104986.2,101436.2,104123.6,11953.385886,1235952495.826065
BTCUSDT,2025-05-14,104123.6,104364.8,102600.4,103502.4,9793.921581,1014114712.9301748
ETHUSDT,2025-05-14,2679.7,2725.18,2546.9,2609.5,173574.3816,454998704.6045327
ETHUSDT,2025-05-15,2609.5,2646.69,2478.35,2548.51,168093.81856,429198956.8282804
BTCUSDT,2025-05-15,103502.4,104200.0,101389.86,103759.2,10502.655352,1079348323.6525292
ETHUSDT,2025-05-16,2548.51,2648.7,2529.13,2537.14,131985.89179,341315335.5193544
BTCUSDT,2025-05-16,103759.2,104568.2,103105.4,103463.5,8459.17788,878443671.4983876
ETHUSDT,2025-05-17,2537.14,2538.22,2446.58,2475.31,102717.87841,255137387.6496232
BTCUSDT,2025-05-17,103463.5,103711.0,102595.6,103130.1,5070.357281,522940776.65618724
BTCUSDT,2025-05-18,103130.1,106660.0,103093.2,106450.0,9789.062084,1024902158.3594712
ETHUSDT,2025-05-18,2475.31,2587.95,2320.0,2497.99,205426.89427,508621636.0153757
ETHUSDT,2025-05-19,2497.99,2547.06,2348.4,2528.21,206057.77227,504187494.4856817
BTCUSDT,2025-05-19,106450.0,107122.94,102065.9,105580.5,16060.769683,1672165772.1214578
ETHUSDT,2025-05-20,2528.21,2587.95,2442.57,2524.4,166573.89921,419067092.2594565
BTCUSDT,2025-05-20,105580.5,107311.0,104176.3,106855.3,13552.755151,1434522311.2049556
ETHUSDT,2025-05-21,2524.4,2616.0,2452.78,2550.8,242500.74052,614978247.0636728
BTCUSDT,2025-05-21,106855.3,110769.7,106073.4,109640.0,21357.160048,2300513010.367138
ETHUSDT,2025-05-22,2550.8,2692.92,2544.42,2664.75,195772.40072,516101316.4890701
BTCUSDT,2025-05-22,109640.0,111999.0,109191.25,111698.4,13936.075052,1546768711.5138438
ETHUSDT,2025-05-23,2664.75,2733.58,2499.0,2526.52,213248.06653,555961888.0141069
BTCUSDT,2025-05-23,111698.4,111797.7,106796.7,107312.7,13427.314896,1469449306.3660734
BTCUSDT,2025-05-24,107312.7,109488.0,106880.1,107763.1,6639.567127,719210085.6805702
ETHUSDT,2025-05-24,2526.52,2575.98,2515.36,2530.37,59577.3637,151811393.9614347
BTCUSDT,2025-05-25,107763.1,109320.2,106588.1,109001.3,8028.685931,864383543.153342
ETHUSDT,2025-05-25,2530.37,2554.38,2462.7,2551.58,87730.95718,219763826.6090414
BTCUSDT,2025-05-26,109001.3,110463.7,108677.0,109440.0,8660.602189,949136653.6168627
ETHUSDT,2025-05-26,2551.58,2599.39,2525.62,2563.97,78780.5004,201802513.7948084
BTCUSDT,2025-05-27,109440.0,110750.0,107509.0,108925.8,13408.657016,1466692470.123391
ETHUSDT,2025-05-27,2563.97,2711.77,2509.63,2660.8,151671.92097,399566372.9982701
ETHUSDT,2025-05-28,2660.8,2689.29,2608.54,2681.74,126588.05972,334626047.2795249
BTCUSDT,2025-05-28,108925.8,109279.3,106776.5,107789.9,8776.531861,949275076.6152802
ETHUSDT,2025-05-29,2681.74,2788.55,2619.19,2631.6,174495.77586,470376273.1831043
BTCUSDT,2025-05-29,107789.9,108900.0,105300.8,105596.3,11461.09788,1229851375.5038798
ETHUSDT,2025-05-30,2631.6,2649.2,2507.77,2531.25,174476.19595,451601244.8429268
BTCUSDT,2025-05-30,105596.3,106333.22,103626.1,104004.9,11832.476247,1244996484.3771763
ETHUSDT,2025-05-31,2531.25,2550.97,2476.53,2527.98,88874.68547,223999627.2165385
BTCUSDT,2025-05-31,104004.9,104932.0,103083.5,104607.1,5891.140179,612822691.9000691
BTCUSDT,2025-06-01,104607.1,105879.9,103753.3,105650.8,4402.705153,460903905.4571571
ETHUSDT,2025-06-01,2527.98,2547.98,2468.09,2539.21,81054.26811,203713569.9066561
ETHUSDT,2025-06-02,2539.21,2615.39,2474.88,2607.66,107855.09196,272850904.6862028
BTCUSDT,2025-06-02,105650.8,105949.8,103655.1,105866.2,8814.701019,922780382.3436139
ETHUSDT,2025-06-03,2607.66,2655.63,2576.0,2593.06,118826.96244,310797975.0481388
BTCUSDT,2025-06-03,105866.2,106799.0,104860.0,105375.9,7466.750574,790254668.2613549
ETHUSDT,2025-06-04,2593.06,2679.79,2583.4,2607.99,125489.64345,329945752.7689117
BTCUSDT,2025-06-04,105375.9,105985.9,104178.3,104688.4,6612.636665,695603017.1634634
ETHUSDT,2025-06-05,2607.99,2641.32,2391.88,2414.16,202219.98843,513417313.5602072
BTCUSDT,2025-06-05,104688.4,105920.1,100403.7,101505.2,11440.486108,1181226633.8385975
ETHUSDT,2025-06-06,2414.16,2530.89,2382.82,2476.35,116231.63651,286994365.5704192
BTCUSDT,2025-06-06,101505.2,105336.2,101089.8,104287.0,7807.812662,809986074.6909481
ETHUSDT,2025-06-07,2476.35,2544.85,2456.96,2524.75,55751.06528,139463795.6733173
BTCUSDT,2025-06-07,104287.0,105919.7,103874.6,105552.0,3979.924715,418532445.9407268
BTCUSDT,2025-06-08,105552.0,106493.5,104972.4,105724.9,3542.694151,374608712.5380772
ETHUSDT,2025-06-08,2524.75,2548.79,2490.0,2509.52,56045.45169,141006306.2455041
BTCUSDT,2025-06-09,105724.9,110665.8,105316.2,110271.9,9657.42923,1040311865.2487024
ETHUSDT,2025-06-09,2509.52,2694.1,2476.99,2680.26,146458.11831,375494705.4367742
ETHUSDT,2025-06-10,2680.26,2826.72,2655.0,2816.29,261877.87472,717656948.1194086
BTCUSDT,2025-06-10,110271.9,110389.9,108334.1,110280.5,8519.168967,931991372.8412771
ETHUSDT,2025-06-11,2816.29,2879.0,2743.62,2771.55,199923.14981,561371930.6114669
BTCUSDT,2025-06-11,110280.5,110399.7,108060.2,108640.5,8590.953939,939256527.2456495
BTCUSDT,2025-06-12,108640.5,108812.6,105472.0,105660.2,12848.989193,1376801149.0491593
ETHUSDT,2025-06-12,2771.55,2784.87,2616.52,2642.55,163265.24348,443777113.1218828
BTCUSDT,2025-06-13,105660.2,106173.9,102684.7,106070.4,18323.666685,1915142972.4632201
ETHUSDT,2025-06-13,2642.55,2645.47,2437.61,2579.04,308846.05763,779901154.0217069
BTCUSDT,2025-06-14,106070.4,106216.1,104310.04,105417.7,5058.689723,531453832.73439735
ETHUSDT,2025-06-14,2579.04,2579.44,2488.65,2530.77,82269.15217,207968157.9736259
BTCUSDT,2025-06-15,105417.7,106130.0,104492.7,105588.2,4915.623064,517737136.22460526
ETHUSDT,2025-06-15,2530.77,2559.48,2492.01,2547.52,78536.46559,198845381.5476607
BTCUSDT,2025-06-16,105588.2,108974.7,104973.4,106799.9,9829.67188,1053755399.1057943
ETHUSDT,2025-06-16,2547.52,2680.13,2514.73,2544.23,169760.24716,442959617.0495472
BTCUSDT,2025-06-17,106799.9,107757.0,103362.1,104558.6,11656.86894,1229733930.9128463
ETHUSDT,2025-06-17,2544.23,2618.69,2453.55,2510.08,222780.60753,564199445.0836515
BTCUSDT,2025-06-18,104558.6,105546.7,103485.5,104886.4,9218.289888,964161966.1441166
ETHUSDT,2025-06-18,2510.08,2548.18,2465.8,2524.74,151952.52049,381715143.6262646
ETHUSDT,2025-06-19,2524.74,2547.05,2485.0,2520.99,82747.63178,208219372.2094242
BTCUSDT,2025-06-19,104886.4,105230.3,103917.5,104657.4,4931.016561,515817177.3186982
BTCUSDT,2025-06-20,104657.4,106535.0,102348.4,103296.8,9730.6839,1016272272.9961798
ETHUSDT,2025-06-20,2520.99,2569.22,2366.78,2406.56,175997.60957,435069028.682802
BTCUSDT,2025-06-21,103296.8,103989.9,100866.4,102120.1,5471.76636,561553890.88556
ETHUSDT,2025-06-21,2406.56,2448.33,2215.6,2295.92,141312.98379,331735749.9086604
BTCUSDT,2025-06-22,102120.1,103377.7,98185.9,100958.3,15668.598442,1576967672.2704802
ETHUSDT,2025-06-22,2295.92,2314.14,2111.84,2227.73,276627.32992,614341789.9174877
BTCUSDT,2025-06-23,100958.3,106057.5,99619.8,105343.5,15206.152029,1556475697.1271334
ETHUSDT,2025-06-23,2227.73,2438.28,2188.01,2411.35,228800.45065,525002925.1948249
BTCUSDT,2025-06-24,105343.5,106287.4,104621.6,106087.8,8701.043446,916602747.144318
ETHUSDT,2025-06-24,2411.35,2482.04,2376.19,2448.36,175632.76552,425830458.2030287
BTCUSDT,2025-06-25,106087.8,108125.3,105810.1,107321.2,8352.253355,894572058.0125952
ETHUSDT,2025-06-25,2448.36,2468.77,2388.0,2418.4,141320.92496,343078457.4256185
ETHUSDT,2025-06-26,2418.4,2520.12,2393.4,2416.12,148092.18808,362902700.0924986
BTCUSDT,2025-06-26,107321.2,108273.7,106557.0,106961.2,7792.775824,837202804.9878887
ETHUSDT,2025-06-27,2416.12,2463.4,2382.39,2423.35,110700.43713,268820283.418462
BTCUSDT,2025-06-27,106961.2,107728.9,106374.8,107052.8,6900.452688,738239099.5442683
BTCUSDT,2025-06-28,107052.8,107550.0,106806.1,107291.6,2683.59733,287914899.3718118
ETHUSDT,2025-06-28,2423.35,2447.94,2406.0,2435.82,43335.97945,105257223.3640889
BTCUSDT,2025-06-29,107291.6,108515.1,107158.1,108360.0,4102.669802,442379073.1338546
ETHUSDT,2025-06-29,2435.82,2525.0,2411.37,2500.33,99979.12121,245980067.9298552
BTCUSDT,2025-06-30,108360.0,108798.9,106735.3,107139.1,6958.49584,749655641.6237147
ETHUSDT,2025-06-30,2500.33,2524.54,2433.21,2485.2,153203.67649,380596699.9061493
ETHUSDT,2025-07-01,2485.2,2500.69,2386.06,2404.78,152828.17438,372668581.7517681
BTCUSDT,2025-07-01,107139.1,107545.7,105240.4,105679.3,7499.667213,797692246.0079337
ETHUSDT,2025-07-02,2404.78,2618.9,2374.0,2570.17,224041.09865,562272082.2943337
BTCUSDT,2025-07-02,105679.3,109746.0,105100.0,108839.9,9438.435132,1018842646.2813354
ETHUSDT,2025-07-03,2570.17,2636.01,2555.92,2591.1,165044.32719,427784103.1877208
BTCUSDT,2025-07-03,108839.9,110520.8,108527.6,109589.1,7448.483615,815772983.4818561
BTCUSDT,2025-07-04,109589.1,109776.9,107254.5,107998.1,5867.035915,635653227.8178583
ETHUSDT,2025-07-04,2591.1,2602.91,2474.64,2508.09,133178.99268,337073345.3698151
ETHUSDT,2025-07-05,2508.09,2529.84,2484.71,2516.48,56259.63229,141298209.4974666
BTCUSDT,2025-07-05,107998.1,108429.0,107752.7,108203.6,2117.671894,228901698.55616584
ETHUSDT,2025-07-06,2516.48,2605.26,2503.5,2570.22,102515.18299,261138703.1953213
BTCUSDT,2025-07-06,108203.6,109700.0,107808.5,109205.1,4003.89137,435271493.8181078
BTCUSDT,2025-07-07,109205.1,109705.0,107500.1,108252.5,6451.789655,699877331.5441587
ETHUSDT,2025-07-07,2570.22,2590.5,2511.0,2542.13,131706.27786,335793361.8147936
BTCUSDT,2025-07-08,108252.5,109221.6,107434.3,108930.4,5671.568365,615520717.3390623
ETHUSDT,2025-07-08,2542.13,2628.53,2523.51,2615.4,142645.98294,368229055.1201726
ETHUSDT,2025-07-09,2615.4,2795.0,2590.16,2768.48,256347.94668,688014005.011178
BTCUSDT,2025-07-09,108930.4,112025.0,108324.7,111256.3,10118.416755,1113271046.119955
ETHUSDT,2025-07-10,2768.48,3002.82,2755.52,2950.64,258528.76542,733466468.9882433
BTCUSDT,2025-07-10,111256.3,117491.4,110499.9,116014.3,13746.710789,1557898208.7480295
ETHUSDT,2025-07-11,2950.64,3039.66,2914.04,2958.18,245874.92705,733266199.3952258
BTCUSDT,2025-07-11,116014.3,118862.0,115212.7,117533.9,12506.748166,1469538492.0859935
BTCUSDT,2025-07-12,117533.9,118200.0,116913.6,117427.9,4896.197026,575702695.032764
ETHUSDT,2025-07-12,2958.18,2980.45,2903.93,2943.35,89287.75697,262877084.2263834
BTCUSDT,2025-07-13,117427.9,119500.0,117213.8,119094.0,5805.670867,687886630.0287277
ETHUSDT,2025-07-13,2943.35,3020.59,2936.61,2972.09,108086.04612,321633218.085635
